id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est,combatant_deaths
224290,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-06-28,Yemen clashes, air strikes kill 80 including 37 civilians""",Agence France Presse,2016-06-28,"Yemen clashes, air strikes kill 80 including 37 civilians",official ,3,Nihm district,,Şan‘ā’ governorate,Nihm district,15.742412,44.574582,POINT (44.574582 15.742412),152370,Yemen (North Yemen),678,Middle East,1,1,06/28/2016 00:00:00,06/28/2016 00:00:00,12,3,0,0,15,15,15,15
224292,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-06-28,Yemen clashes, air strikes kill 80 including 37 civilians""",Agence France Presse,2016-06-28,"Yemen clashes, air strikes kill 80 including 37 civilians",official ,4,Ma'rib governorate,,Ma'rib governorate,,15.416667,45.35,POINT (45.350000 15.416667),151651,Yemen (North Yemen),678,Middle East,1,1,06/28/2016 00:00:00,06/28/2016 00:00:00,6,0,0,0,6,6,6,6
224293,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-06-28,Yemen clashes, air strikes kill 80 including 37 civilians""",Agence France Presse,2016-06-28,"Yemen clashes, air strikes kill 80 including 37 civilians",military official ,4,Ma'rib governorate,,Ma'rib governorate,,15.416667,45.35,POINT (45.350000 15.416667),151651,Yemen (North Yemen),678,Middle East,1,1,06/28/2016 00:00:00,06/28/2016 00:00:00,0,4,0,0,4,4,4,4
227500,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-07-05,Rebel rocket fire kills seven children in Yemen: officials""",Agence France Presse,2016-07-05,Rebel rocket fire kills seven children in Yemen: officials,officials ,1,Ma’rib town,,Ma'rib governorate,Ma’rib district,15.460977,45.325301,POINT (45.325301 15.460977),151651,Yemen (North Yemen),678,Middle East,1,1,07/05/2016 00:00:00,07/05/2016 00:00:00,0,0,7,0,7,7,7,0
227501,,2016,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,2,"""Agence France Presse,2016-07-06,Yemen repels assault on base claimed by Qaeda"";""Associated Press Newswires,2016-07-06,Al-Qaida briefly seizes army base in southern Yemen""",Agence France Presse;Associated Press Newswires,2016-07-06;2016-07-06,Yemen repels assault on base claimed by Qaeda;Al-Qaida briefly seizes army base in southern Yemen,a military source ,2,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,07/06/2016 00:00:00,07/06/2016 00:00:00,6,14,0,0,20,20,20,20
227513,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-07-13,Yemen clashes kill 44 as UN seeks talks""",Agence France Presse,2016-07-13,Yemen clashes kill 44 as UN seeks talks,military officials ,3,Nihm district,,Şan‘ā’ governorate,Nihm district,15.742412,44.574582,POINT (44.574582 15.742412),152370,Yemen (North Yemen),678,Middle East,1,1,07/13/2016 00:00:00,07/13/2016 00:00:00,17,8,0,0,25,25,25,25
227514,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-07-13,Yemen clashes kill 44 as UN seeks talks""",Agence France Presse,2016-07-13,Yemen clashes kill 44 as UN seeks talks,a government source ,4,Ma'rib governorate,,Ma'rib governorate,,15.416667,45.35,POINT (45.350000 15.416667),151651,Yemen (North Yemen),678,Middle East,1,1,07/13/2016 00:00:00,07/13/2016 00:00:00,4,4,0,0,8,8,8,8
227515,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-07-13,Yemen clashes kill 44 as UN seeks talks""",Agence France Presse,2016-07-13,Yemen clashes kill 44 as UN seeks talks,army,4,al-Jawf governorate,,al-Jawf governorate,,16.689733,45.611557,POINT (45.611557 16.689733),153812,Yemen (North Yemen),678,Middle East,1,1,07/13/2016 00:00:00,07/13/2016 00:00:00,7,0,0,0,7,7,7,7
227516,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-07-13,Yemen clashes kill 44 as UN seeks talks""",Agence France Presse,2016-07-13,Yemen clashes kill 44 as UN seeks talks,army,4,Shabwah governorate,,Shabwah governorate,,15,47,POINT (47.000000 15.000000),151655,Yemen (North Yemen),678,Middle East,1,1,07/13/2016 00:00:00,07/13/2016 00:00:00,0,4,0,0,4,4,4,4
227518,,2016,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,1,"""Reuters News,2016-07-18,UPDATE 4-Suicide bombers attack Yemeni army checkpoints, killing 10""",Reuters News,2016-07-18,"UPDATE 4-Suicide bombers attack Yemeni army checkpoints, killing 10",army and medics ,2,Al Mukallā town,,Ḩaḑramawt governorate,Al Mukallā district,14.542481,49.124244,POINT (49.124244 14.542481),150939,Yemen (North Yemen),678,Middle East,1,1,07/18/2016 00:00:00,07/18/2016 00:00:00,2,6,4,0,12,12,12,8
227519,,2016,True,Clear,2,14611,13597,IS - Forces of Hadi,14611,14611,IS - Forces of Hadi,234,234,IS,6254,6254,Forces of Hadi,1,"""Reuters News,2016-07-20,Yemen explosion kills four soldiers - security forces""",Reuters News,2016-07-20,Yemen explosion kills four soldiers - security forces,"Security officials and other witnesses, IS",1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,07/20/2016 00:00:00,07/20/2016 00:00:00,0,4,0,0,4,4,4,4
227520,,2016,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-07-23,Coalition air strikes hit Qaeda in Yemen""",Agence France Presse,2016-07-23,Coalition air strikes hit Qaeda in Yemen,military officials ,2,Ja‘ār town,,Abyan governorate,Khanfir district,13.223003,45.305585,POINT (45.305585 13.223003),148771,Yemen (North Yemen),678,Middle East,1,1,07/23/2016 00:00:00,07/23/2016 00:00:00,3,0,0,0,3,3,2,3
227521,,2016,True,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Agence France Presse,2016-07-23,Coalition air strikes hit Qaeda in Yemen""",Agence France Presse,2016-07-23,Coalition air strikes hit Qaeda in Yemen,security official,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,07/23/2016 00:00:00,07/23/2016 00:00:00,0,0,1,0,1,1,1,0
227522,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-07-25,Dozens dead in 5 days of Yemen fighting""",Agence France Presse,2016-07-25,Dozens dead in 5 days of Yemen fighting,military sources ,1,Ḩaraḑ town,,Ḩajjah governorate,Ḩaraḑ district,16.409654,43.058834,POINT (43.058834 16.409654),153087,Yemen (North Yemen),678,Middle East,2,2,07/21/2016 00:00:00,07/25/2016 00:00:00,24,17,0,0,41,41,41,41
227523,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-07-25,Dozens dead in 5 days of Yemen fighting""",Agence France Presse,2016-07-25,Dozens dead in 5 days of Yemen fighting,military sources ,1,Mīdī town,,Ḩajjah governorate,Mīdī district,16.321009,42.812992,POINT (42.812992 16.321009),153086,Yemen (North Yemen),678,Middle East,2,2,07/21/2016 00:00:00,07/25/2016 00:00:00,24,17,0,0,41,41,41,41
227526,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-07-31,Yemen govt accepts UN peace plan, awaits rebel response""",Agence France Presse,2016-07-31,"Yemen govt accepts UN peace plan, awaits rebel response",military sources ,4,Shabwah governorate,,Shabwah governorate,,15,47,POINT (47.000000 15.000000),151655,Yemen (North Yemen),678,Middle East,2,2,07/30/2016 00:00:00,07/31/2016 00:00:00,18,15,0,0,33,33,33,33
227532,,2016,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-08-07,Qaeda suspects kill Yemen army colonel""",Agence France Presse,2016-08-07,Qaeda suspects kill Yemen army colonel,military official ,4,Abyan governorate,,Abyan governorate,,13.786202,46.141765,POINT (46.141765 13.786202),149493,Yemen (North Yemen),678,Middle East,1,1,08/07/2016 00:00:00,08/07/2016 00:00:00,0,1,0,0,1,1,1,1
227534,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,2,"""Reuters News,2016-08-09,Saudi-led attacks on Yemeni capital resume, 13 killed, residents say"";""Agence France Presse,2016-08-14,Deadly coalition raids on Yemen school spark concern""",Reuters News;Agence France Presse,2016-08-09;2016-08-14,"Saudi-led attacks on Yemeni capital resume, 13 killed, residents say;Deadly coalition raids on Yemen school spark concern",Medics ,1,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,08/09/2016 00:00:00,08/09/2016 00:00:00,0,0,14,0,14,14,14,0
227535,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,2,"""Reuters News,2016-08-09,Saudi-led attacks on Yemeni capital resume, 13 killed, residents say"";""Agence France Presse,2016-08-09,Air raids again target Yemen capital after talks flounder""",Reuters News;Agence France Presse,2016-08-09;2016-08-09,"Saudi-led attacks on Yemeni capital resume, 13 killed, residents say;Air raids again target Yemen capital after talks flounder",residents ,3,Nihm district,,Şan‘ā’ governorate,Nihm district,15.742412,44.574582,POINT (44.574582 15.742412),152370,Yemen (North Yemen),678,Middle East,1,1,08/07/2016 00:00:00,08/07/2016 00:00:00,0,0,13,0,13,13,13,0
227536,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,-1,,,,,pro-government spokesman,3,Nihm district,,Şan‘ā’ governorate,Nihm district,15.742412,44.574582,POINT (44.574582 15.742412),152370,Yemen (North Yemen),678,Middle East,1,1,08/11/2016 00:00:00,08/11/2016 00:00:00,22,4,0,0,26,26,26,26
227537,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,2,"""Reuters News,2016-08-13,REFILE-UPDATE 1-Ten children reported dead in Yemen air strike, parliament convenes"";""Agence France Presse,2016-08-14,10 children dead in Arab coalition raid on Yemen school: MSF""",Reuters News;Agence France Presse,2016-08-13;2016-08-14,"REFILE-UPDATE 1-Ten children reported dead in Yemen air strike, parliament convenes;10 children dead in Arab coalition raid on Yemen school: MSF",MSF,1,Ḩaydān town,,Şa‘dah governorate,Ḩaydān district,16.77899,43.433716,POINT (43.433716 16.778990),153807,Yemen (North Yemen),678,Middle East,1,1,08/13/2016 00:00:00,08/13/2016 00:00:00,0,0,10,0,10,10,10,0
227538,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""BBC Monitoring Middle East,2016-08-13,Senior member of Yemeni Houthi rebels reported killed in strike""",BBC Monitoring Middle East,2016-08-13,Senior member of Yemeni Houthi rebels reported killed in strike,Saudi-funded Al-Arabiya TV ,4,Şa‘dah governorate,,Şa‘dah governorate,,17.063404,43.914882,POINT (43.914882 17.063404),154528,Yemen (North Yemen),678,Middle East,1,1,08/13/2016 00:00:00,08/13/2016 00:00:00,0,0,0,0,0,3,0,0
227539,,2016,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2016-08-14,Yemeni troops seize towns from al-Qaida""",Associated Press Newswires,2016-08-14,Yemeni troops seize towns from al-Qaida,officials ,1,Zinjibār town,,Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,08/14/2016 00:00:00,08/14/2016 00:00:00,20,2,0,0,22,21,22,22
227540,,2016,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2016-08-14,Yemeni troops seize towns from al-Qaida""",Associated Press Newswires,2016-08-14,Yemeni troops seize towns from al-Qaida,officials ,1,Ja‘ār town,,Abyan governorate,Khanfir district,13.223003,45.305585,POINT (45.305585 13.223003),148771,Yemen (North Yemen),678,Middle East,1,1,08/14/2016 00:00:00,08/14/2016 00:00:00,20,1,0,0,21,22,21,21
227541,,2016,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2016-08-14,Yemeni troops seize towns from al-Qaida""",Associated Press Newswires,2016-08-14,Yemeni troops seize towns from al-Qaida,residents ,1,Al-Kawd village,,Abyan governorate,Khanfir district,13.088611,45.364722,POINT (45.364722 13.088611),148771,Yemen (North Yemen),678,Middle East,1,1,08/14/2016 00:00:00,08/14/2016 00:00:00,0,0,2,0,2,2,2,0
227542,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,4,"""Reuters News,2016-08-15,Air strike on Yemen hospital kills at least seven - residents, officials"";""Reuters News,2016-08-16,UPDATE 3-Air strike on MSF hospital in Yemen kills at least 11 -aid group"";""Reuters News,2016-08-16,UPDATE 2-Houthi shelling kills seven in Saudi Arabia, nine Yemenis die in air strike"";""Agence France Presse,2016-08-18,MSF evacuates staff from 6 Yemen hospitals after Monday's air strike""",Reuters News;Reuters News;Reuters News;Agence France Presse,2016-08-15;2016-08-16;2016-08-16;2016-08-18,"Air strike on Yemen hospital kills at least seven - residents, officials;UPDATE 3-Air strike on MSF hospital in Yemen kills at least 11 -aid group;UPDATE 2-Houthi shelling kills seven in Saudi Arabia, nine Yemenis die in air strike;MSF evacuates staff from 6 Yemen hospitals after Monday's air strike",residents and local officials ,3,‘Abs district,,Ḩajjah governorate,‘Abs district,16.019109,43.048463,POINT (43.048463 16.019109),153087,Yemen (North Yemen),678,Middle East,1,1,08/15/2016 00:00:00,08/15/2016 00:00:00,0,0,19,0,19,19,19,0
227543,,2016,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,2,"""Agence France Presse,2016-08-15,Deadly air strikes hit Yemen hospital amid rights concerns"";""Associated Press Newswires,2016-08-16,Yemen's Houthi rebels condemn hospital airstrike""",Agence France Presse;Associated Press Newswires,2016-08-15;2016-08-16,Deadly air strikes hit Yemen hospital amid rights concerns;Yemen's Houthi rebels condemn hospital airstrike,a security official,2,Shuqrah town,,Abyan governorate,Khanfir district,13.35677,45.697085,POINT (45.697085 13.356770),148772,Yemen (North Yemen),678,Middle East,1,1,08/15/2016 00:00:00,08/15/2016 00:00:00,1,3,0,0,4,4,4,4
227545,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2016-08-16,Saudi-led coalition air strike kills 9 Yemeni civilians -residents""",Reuters News,2016-08-16,Saudi-led coalition air strike kills 9 Yemeni civilians -residents,residents ,4,Şan‘ā’ governorate,,Şan‘ā’ governorate,,15.26069,44.424896,POINT (44.424896 15.260690),151649,Yemen (North Yemen),678,Middle East,1,1,08/16/2016 00:00:00,08/16/2016 00:00:00,0,0,0,9,9,9,9,0
227546,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2016-08-16,Yemen's Houthi rebels condemn hospital airstrike""",Associated Press Newswires,2016-08-16,Yemen's Houthi rebels condemn hospital airstrike,Yemeni officials and residents,1,Shuqrah town,,Abyan governorate,Khanfir district,13.35677,45.697085,POINT (45.697085 13.356770),148772,Yemen (North Yemen),678,Middle East,1,1,08/16/2016 00:00:00,08/16/2016 00:00:00,0,0,5,0,5,5,5,0
227547,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2016-08-16,Yemen's Houthi rebels condemn hospital airstrike""",Associated Press Newswires,2016-08-16,Yemen's Houthi rebels condemn hospital airstrike,officials ,2,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,08/16/2016 00:00:00,08/16/2016 00:00:00,0,0,0,12,12,12,12,0
227551,,2016,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-08-18,Qaeda suicide bomber kills four Yemen troops""",Agence France Presse,2016-08-18,Qaeda suicide bomber kills four Yemen troops,a military official ,2,Road between Lawdar town and Mudiyah town,,Abyan governorate,,13.851064,45.979718,POINT (45.979718 13.851064),149492,Yemen (North Yemen),678,Middle East,1,1,08/18/2016 00:00:00,08/18/2016 00:00:00,1,4,0,0,5,5,5,5
227555,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-08-18,Yemen army launches bid to break rebel siege of Taez""",Agence France Presse,2016-08-18,Yemen army launches bid to break rebel siege of Taez,military sources ,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,08/18/2016 00:00:00,08/18/2016 00:00:00,13,5,0,0,18,18,18,18
227556,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-08-20,Cross-border rocket fire from Yemen kills Saudi""",Agence France Presse,2016-08-20,Cross-border rocket fire from Yemen kills Saudi,Saba news agency,1,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,08/20/2016 00:00:00,08/20/2016 00:00:00,0,0,3,0,3,3,3,0
227559,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2016-08-26,Saudi-led airstrikes reportedly kill 11 civilians in Yemen""",Associated Press Newswires,2016-08-26,Saudi-led airstrikes reportedly kill 11 civilians in Yemen,SABA agency,1,Şa‘dah town,,Şa‘dah governorate,Şa‘dah district,16.940208,43.763935,POINT (43.763935 16.940208),153808,Yemen (North Yemen),678,Middle East,2,2,08/25/2016 00:00:00,08/26/2016 00:00:00,0,0,11,0,11,11,11,0
227561,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-08-28,Coalition strikes kill 7 Yemeni civilians: sources""",Agence France Presse,2016-08-28,Coalition strikes kill 7 Yemeni civilians: sources,officials ,2,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,08/27/2016 00:00:00,08/27/2016 00:00:00,0,0,7,0,7,7,7,0
227562,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-08-29,'IS suicide bomber' kills 71 army recruits in Yemen""",Agence France Presse,2016-08-29,'IS suicide bomber' kills 71 army recruits in Yemen,rescuers and witnesses ,1,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,08/29/2016 00:00:00,08/29/2016 00:00:00,0,0,8,0,8,8,8,0
227563,,2016,True,Clear,2,14611,13597,IS - Forces of Hadi,14611,14611,IS - Forces of Hadi,234,234,IS,6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-08-29,'IS suicide bomber' kills 71 army recruits in Yemen""",Agence France Presse,2016-08-29,'IS suicide bomber' kills 71 army recruits in Yemen,medical sources,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,08/29/2016 00:00:00,08/29/2016 00:00:00,1,0,0,71,72,72,72,1
227567,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2016-08-31,UPDATE 3-Air strike kills 16 members of Yemeni imam's family""",Reuters News,2016-08-31,UPDATE 3-Air strike kills 16 members of Yemeni imam's family,a medic and a resident ,1,Şa‘dah town,,Şa‘dah governorate,Şa‘dah district,16.940208,43.763935,POINT (43.763935 16.940208),153808,Yemen (North Yemen),678,Middle East,1,1,08/31/2016 00:00:00,08/31/2016 00:00:00,0,0,16,0,16,16,16,0
229538,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2016-09-04,15 Yemen soldiers killed in rebel attacks""",Agence France Presse,2016-09-04,15 Yemen soldiers killed in rebel attacks,military and security sources ,1,Mīdī town,,Ḩajjah governorate,Mīdī district,16.321009,42.812992,POINT (42.812992 16.321009),153086,Yemen (North Yemen),678,Middle East,1,1,09/04/2016 00:00:00,09/04/2016 00:00:00,0,11,0,0,11,11,11,11
229541,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,3,"""Agence France Presse,2016-09-05,Fighting in Yemen oil region area kills 26"";""Agence France Presse,2016-09-05,Fighting in Yemen oil region kills 26"";""Agence France Presse,2016-09-13,Three Qatari soldiers killed in Yemen""",Agence France Presse;Agence France Presse;Agence France Presse,2016-09-05;2016-09-05;2016-09-13,Fighting in Yemen oil region area kills 26;Fighting in Yemen oil region kills 26;Three Qatari soldiers killed in Yemen,military sources ,3,Şirwāḩ district,,Ma'rib governorate,Şirwāḩ district,15.451035,45.011549,POINT (45.011549 15.451035),151651,Yemen (North Yemen),678,Middle East,1,1,09/05/2016 00:00:00,09/05/2016 00:00:00,16,10,0,0,26,26,26,26
229542,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,2,"""Reuters News,2016-09-08,Nine Yemeni civilians, four of them children, killed in air strike: residents"";""Agence France Presse,2016-09-08,Saudi-led raid kills 8 Yemeni civilians: rebels""",Reuters News;Agence France Presse,2016-09-08;2016-09-08,"Nine Yemeni civilians, four of them children, killed in air strike: residents;Saudi-led raid kills 8 Yemeni civilians: rebels",residents ,1,‘Amrān town,,‘Amrān governorate,‘Amrān district,16.230218,43.909834,POINT (43.909834 16.230218),153088,Yemen (North Yemen),678,Middle East,1,1,09/08/2016 00:00:00,09/08/2016 00:00:00,0,0,8,0,8,9,8,0
229543,,2016,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,3,"""Reuters News,2016-09-11,At least 21 civilians killed in Saudi-led air strikes in Yemen - residents"";""Agence France Presse,2016-09-11,Air strikes kill 22 civilians near Yemen capital: witnesses"";""HRW,2016-12-08,Yemen: US-Made Bombs Used in Unlawful Airstrikes""",Reuters News;Agence France Presse;HRW,2016-09-11;2016-09-11;2016-12-08,At least 21 civilians killed in Saudi-led air strikes in Yemen - residents;Air strikes kill 22 civilians near Yemen capital: witnesses;Yemen: US-Made Bombs Used in Unlawful Airstrikes,residents ,3,Arḩab district,,Şan‘ā’ governorate,Arḩab district,15.790939,44.246602,POINT (44.246602 15.790939),152369,Yemen (North Yemen),678,Middle East,1,1,09/10/2016 00:00:00,09/10/2016 00:00:00,0,0,31,0,31,31,31,0
